Date,Open,High,Low,Close,Volume,OpenInt
2018-09-06,124.45,124.84,124.32,124.34,78514,120701
2018-09-07,124.48,124.56,124.32,124.43,62111,118712
2018-09-10,124.24,124.66,124.23,124.63,76583,122079
2018-09-11,124.58,124.66,124.32,124.38,80012,119923
2018-09-12,124.43,124.64,124.32,124.61,82954,112854
2018-09-13,124.6,124.6,124.18,124.49,82788,96950
2018-09-14,124.42,124.48,123.92,124.01,79528,54982
2018-09-17,123.81,123.99,123.75,123.93,50780,20070
2018-09-18,124.04,124.19,123.71,123.8,87113,107631
2018-09-19,123.52,123.61,123.37,123.37,78542,107140
2018-09-20,123.39,123.5,122.82,122.82,83192,106914
2018-09-21,122.84,123.08,122.8,122.97,76060,104643
2018-09-27,123.24,123.45,122.73,123.42,94200,104055
2018-09-28,123.38,123.71,123.25,123.6,84319,102931
2018-10-01,123.49,123.52,123.2,123.36,50376,102252
2018-10-02,123.25,123.57,123.13,123.41,65967,103448
2018-10-04,122.83,122.96,122.62,122.71,78197,102983
2018-10-05,122.5,122.74,122.45,122.74,45512,101918
2018-10-08,122.48,122.78,122.47,122.74,40853,101962
2018-10-10,122.85,123.17,122.84,123.06,44274,102953
2018-10-11,123.4,123.66,123.28,123.55,72597,103505
2018-10-12,123.45,123.82,123.14,123.2,51406,103563
2018-10-15,123.29,123.49,123.23,123.41,52510,105566
2018-10-16,123.35,123.51,123.26,123.47,45806,106110
2018-10-17,123.43,123.97,123.4,123.92,54926,106891
2018-10-18,123.8,124.35,123.67,124.25,72913,108235
2018-10-19,124.25,124.47,123.96,124.02,67215,108958
2018-10-22,123.92,124.14,123.79,123.85,48872,110855
2018-10-23,123.9,124.31,123.74,124.17,59015,111738
2018-10-24,124.11,124.32,124.04,124.2,60632,110087
2018-10-25,124.62,124.76,124.52,124.6,59003,111811
2018-10-26,124.62,125.07,124.62,124.77,72513,112079
2018-10-29,124.95,125.7,124.72,125.7,66976,112357
2018-10-30,125.61,125.65,125.13,125.13,80178,114876
2018-10-31,125.18,125.38,124.81,124.86,71387,115424
2018-11-01,124.9,124.9,124.52,124.81,58465,113104
2018-11-02,124.63,124.82,124.17,124.53,76870,108882
2018-11-05,124.25,124.67,124.25,124.62,48807,109166
2018-11-06,124.56,124.62,124.31,124.37,53535,107180
2018-11-07,124.35,124.81,124.16,124.81,84253,105468
2018-11-08,124.54,124.83,124.48,124.83,52057,105782
2018-11-09,124.73,125.16,124.7,125.09,50059,106059
2018-11-12,125.25,125.31,125.12,125.29,47771,107481
2018-11-13,125.45,125.54,125.09,125.34,80307,109928
2018-11-14,125.32,125.49,125.32,125.39,50254,110923
2018-11-15,125.4,125.52,124.94,125.03,70591,109895
2018-11-16,125.12,125.2,124.95,125.16,64416,109670
2018-11-19,125.32,125.52,125.25,125.39,51466,109567
2018-11-20,125.55,125.56,125.25,125.37,54351,108533
2018-11-21,125.41,125.5,125.26,125.28,57709,109702
2018-11-22,125.38,125.42,125.3,125.33,47765,110376
2018-11-23,125.46,125.82,125.41,125.73,42751,112269
2018-11-26,125.74,125.78,125.6,125.72,44752,111224
2018-11-27,125.71,125.96,125.63,125.9,51500,112395
2018-11-28,125.9,125.95,125.79,125.88,41010,112314
2018-11-29,125.98,126.41,125.98,126.28,52803,110265
2018-11-30,126.23,126.63,126.15,126.32,61452,109049
2018-12-03,126.05,126.31,126.03,126.15,66232,108893
2018-12-04,126.49,126.65,126.25,126.5,87148,107119
2018-12-05,126.75,127.09,126.64,127.09,79382,107288
2018-12-06,127,127.79,126.97,127.7,71133,109192
2018-12-07,127.7,127.74,127.4,127.49,74255,109909
2018-12-10,127.62,127.68,127.48,127.55,69684,109905
2018-12-11,127.49,127.62,127.38,127.46,80935,108104
2018-12-12,127.4,127.42,127.12,127.19,103343,104266
2018-12-13,127.07,127.27,127.04,127.06,98431,93026
2018-12-14,126.91,127.32,126.91,127.26,77527,50731
2018-12-17,127.29,127.46,127.2,127.23,49756,21543
2018-12-18,127.41,127.63,127.25,127.57,67407,96850
2018-12-19,127.63,128.22,127.57,128.08,91722,98416
2018-12-20,128.21,128.34,127.87,127.95,88933,97291
2018-12-21,127.78,127.9,127.54,127.55,58465,96118
2018-12-24,127.52,127.62,127.32,127.33,63389,94857
2018-12-26,127.69,128.04,127.55,127.88,65415,96525
2018-12-27,127.54,127.92,127.45,127.92,61722,97674
2018-12-28,127.94,127.99,127.67,127.74,41225,97081
2019-01-02,127.82,128.16,127.74,127.78,51845,100807
2019-01-03,128.07,128.11,127.63,127.63,67168,106612
2019-01-04,127.83,128.1,127.14,127.56,81737,108129
2019-01-07,127.28,127.57,127.28,127.41,48771,109338
2019-01-08,127.35,127.51,127.13,127.23,68234,110405
2019-01-09,127.1,127.28,126.9,127.28,67776,108766
2019-01-10,127.22,127.53,127.2,127.5,66695,109421
2019-01-11,127.38,127.46,127.21,127.23,51755,110445
2019-01-14,127.32,127.61,127.13,127.58,58157,111959
2019-01-15,127.53,127.7,127.48,127.68,48263,111988
2019-01-16,127.68,127.75,127.41,127.58,48278,112310
2019-01-17,127.53,127.64,127.42,127.53,40570,112527
2019-01-18,127.38,127.4,127.13,127.13,45964,111712
2019-01-21,127.03,127.19,126.95,126.95,47493,112525
2019-01-22,126.92,127.33,126.87,127.33,47569,112411
2019-01-23,127.43,127.52,127.21,127.38,54120,111874
2019-01-24,127.43,127.56,127.31,127.33,51633,112560
2019-01-25,127.42,127.49,127.14,127.23,46349,113930
2019-01-28,127.15,127.19,127,127.07,47351,114107
2019-01-29,127.05,127.14,126.81,126.81,63917,119051
2019-01-30,126.97,126.99,126.61,126.68,67594,117302
2019-01-31,126.92,127.23,126.88,127.22,57859,115120
2019-02-01,127.38,127.47,127.16,127.36,64757,113307
2019-02-07,127.33,127.49,127.22,127.27,46914,113243
2019-02-08,127.48,127.72,127.45,127.58,50192,115522
2019-02-11,127.58,127.87,127.56,127.87,44214,117712
2019-02-12,127.77,127.81,127.47,127.53,59467,115380
2019-02-13,127.48,127.59,127.33,127.42,57839,114887
2019-02-14,127.48,127.53,127.35,127.51,55713,114110
2019-02-15,127.72,127.8,127.65,127.71,56670,112366
2019-02-18,127.58,127.62,127.34,127.34,57680,114133
2019-02-19,127.38,127.42,127.26,127.33,53977,115030
2019-02-20,127.46,127.48,127.34,127.37,47381,115127
2019-02-21,127.38,127.49,127.03,127.13,83850,116452
2019-02-22,127.09,127.24,127.07,127.23,43982,116273
2019-02-25,127.24,127.33,127.1,127.13,38809,119827
2019-02-26,127.19,127.35,127.15,127.33,47152,119484
2019-02-27,127.33,127.5,127.23,127.5,46805,122047
2019-02-28,127.32,127.51,127.18,127.43,67890,119104
2019-03-04,127.03,127.06,126.93,126.96,55485,116883
2019-03-05,127.04,127.1,126.91,127.01,66143,117238
2019-03-06,127.06,127.15,126.99,127.08,54133,117115
2019-03-07,127.23,127.33,127.17,127.21,51458,119936
2019-03-08,127.48,127.66,127.45,127.58,45047,122939
2019-03-11,127.58,127.65,127.47,127.48,46435,123962
2019-03-12,127.38,127.49,127.3,127.49,53601,123068
2019-03-13,127.66,127.77,127.62,127.65,53780,118927
2019-03-14,127.57,127.68,127.46,127.54,59376,91300
2019-03-15,127.59,127.61,127.29,127.37,67559,53688
2019-03-18,127.44,127.45,127.26,127.27,30343,23347
2019-03-19,127.26,127.5,127.24,127.45,64017,116369
2019-03-20,127.43,127.58,127.34,127.34,64840,118899
2019-03-21,127.73,128,127.72,127.93,62161,124733
2019-03-22,127.89,128.07,127.86,127.94,73430,126167
2019-03-25,128.33,128.59,128.3,128.35,64540,126667
2019-03-26,128.42,128.48,128.22,128.24,77404,125686
2019-03-27,128.36,128.95,128.32,128.93,79610,129869
2019-03-28,129.01,129.34,128.9,129.32,85861,131008
2019-03-29,129.18,129.24,129.02,129.05,98436,129576
2019-04-01,128.92,128.97,128.68,128.68,50518,129067
2019-04-02,128.38,128.9,128.36,128.9,75101,130677
2019-04-03,128.87,128.94,128.43,128.46,81038,129078
2019-04-04,128.5,128.66,128.28,128.62,78990,128366
2019-04-05,128.58,128.58,128.34,128.36,64629,128656
2019-04-08,128.42,128.86,128.41,128.57,68273,129725
2019-04-09,128.53,128.7,128.44,128.66,58105,128709
2019-04-10,128.72,128.77,128.57,128.65,59376,128071
2019-04-11,128.81,128.82,128.59,128.59,56870,128232
2019-04-12,128.5,128.6,128.44,128.49,55432,128931
2019-04-15,128.1,128.16,128.01,128.04,63830,127970
2019-04-16,128.08,128.27,127.92,127.97,73390,127946
2019-04-17,127.97,127.97,127.65,127.85,88034,126294
2019-04-18,127.88,128.53,127.8,128.41,97525,125336
2019-04-19,128.51,128.52,128.2,128.22,56512,123080
2019-04-22,128.24,128.28,127.91,127.93,59741,123052
2019-04-23,127.88,128.2,127.88,128.06,65650,123395
2019-04-24,128.14,128.27,127.97,128.17,72603,123240
2019-04-25,128.8,128.85,128.5,128.53,70975,124747
2019-04-26,128.53,128.72,128.49,128.54,73600,125158
2019-04-29,128.69,128.71,128.54,128.65,38399,124248
2019-04-30,128.58,128.93,128.56,128.91,57151,123598
2019-05-02,128.68,128.77,128.4,128.4,59131,123576
2019-05-03,128.31,128.56,128.19,128.23,62255,122379
2019-05-07,128.73,128.77,128.42,128.44,74867,121141
2019-05-08,128.67,128.68,128.44,128.48,70094,126256
2019-05-09,128.53,128.76,128.5,128.73,74159,127744
2019-05-10,128.66,128.8,128.54,128.56,88571,127507
2019-05-13,128.7,128.76,128.54,128.54,43927,129562
2019-05-14,128.79,128.84,128.6,128.64,67049,130234
2019-05-15,128.65,128.78,128.64,128.73,51167,131561
2019-05-16,128.92,129.17,128.88,129.15,66199,138350
2019-05-17,129.02,129.19,128.92,129.11,57076,139199
2019-05-20,128.95,128.97,128.81,128.87,51247,139828
2019-05-21,128.88,129.13,128.76,129.03,56272,142184
2019-05-22,128.96,129.12,128.95,129.1,45866,141381
2019-05-23,129.24,129.4,129.19,129.38,56855,143462
2019-05-24,129.63,129.65,129.38,129.43,62864,146051
2019-05-27,129.43,129.5,129.36,129.43,33245,148860
2019-05-28,129.5,129.53,129.23,129.5,60293,147077
2019-05-29,129.65,130.02,129.61,130.02,72900,151420
2019-05-30,129.88,130.03,129.79,130,56474,149899
2019-05-31,130.2,130.72,130.11,130.72,83204,149880
2019-06-03,130.74,130.75,130.46,130.58,57850,147448
2019-06-04,130.67,130.71,130.49,130.58,72543,149573
2019-06-05,130.42,131.03,130.42,130.99,44509,150798
2019-06-07,130.83,131.01,130.71,130.91,42270,149360
2019-06-10,130.78,130.92,130.65,130.65,44783,150447
2019-06-11,130.63,130.72,130.42,130.5,46537,143294
2019-06-12,130.66,131.36,130.64,131.27,56001,132302
2019-06-13,131.24,131.53,130.98,130.98,74872,97403
2019-06-14,131.13,131.38,131.13,131.37,52891,47396
2019-06-17,131.18,131.21,131.03,131.04,36843,17385
2019-06-18,131.1,131.39,131,131.06,70556,140615
2019-06-19,131.18,131.36,131.15,131.3,66422,143829
2019-06-20,131.65,132.02,131.52,131.83,77491,146792
2019-06-21,131.74,131.87,131.6,131.6,70458,147623
2019-06-24,131.47,131.76,131.44,131.67,48865,147631
2019-06-25,131.83,131.99,131.2,131.31,103155,150772
2019-06-26,131.35,131.43,131.06,131.29,85151,148082
2019-06-27,131.05,131.21,131.01,131.02,92429,146869
2019-06-28,131.39,131.39,131.12,131.25,78711,144318
2019-07-01,131.03,131.4,131.01,131.11,61476,144786
2019-07-02,131.27,131.44,131.24,131.4,63025,144790
2019-07-03,131.68,132,131.67,132,72466,145601
2019-07-04,132,132.1,131.87,132.1,42018,144358
2019-07-05,132.07,132.27,131.88,131.92,74665,143535
2019-07-08,131.52,132.02,131.5,132.02,52822,143650
2019-07-09,131.87,132.15,131.85,131.92,67678,143892
2019-07-10,131.85,131.86,131.62,131.62,56284,144365
2019-07-11,131.93,132.11,131.77,131.8,70680,143001
2019-07-12,131.5,131.65,131.34,131.65,70805,141785
2019-07-15,131.61,131.74,131.43,131.43,52160,141468
2019-07-16,131.64,131.71,131.45,131.54,48021,139797
2019-07-17,131.6,131.85,131.52,131.85,46677,138334
2019-07-18,132.03,132.67,131.89,132.58,74996,138667
2019-07-19,132.59,132.98,132.57,132.66,68029,137160
2019-07-22,132.69,132.79,132.62,132.67,45146,135830
2019-07-23,132.72,132.82,132.56,132.56,51180,135261
2019-07-24,132.46,132.77,132.46,132.69,52189,136535
2019-07-25,132.83,133.19,132.8,133.19,59639,136170
2019-07-26,133,133.26,132.98,133.12,69781,131467
2019-07-29,133.22,133.3,133.15,133.2,43852,130824
2019-07-30,133.14,133.43,133.06,133.23,62186,133010
2019-07-31,133.29,133.53,133.23,133.53,50970,131914
2019-08-01,133.48,133.5,133.23,133.23,79612,132030
2019-08-02,133.94,134.2,133.86,133.93,73626,131801
2019-08-05,134.1,135.05,134.04,135,90366,133660
2019-08-06,135.49,135.6,134.51,135,135380,131686
2019-08-07,135.15,135.4,134.92,135.05,102927,130961
2019-08-08,134.76,135.01,134.73,134.8,86026,129017
2019-08-09,134.96,134.96,134.53,134.7,71016,129308
2019-08-12,134.71,134.76,134.61,134.7,41893,130176
2019-08-13,135.15,135.4,134.99,135.38,62403,130279
2019-08-14,135.14,135.37,135.06,135.33,58964,129826
2019-08-16,136.11,136.24,135.94,135.95,63842,133070
2019-08-19,135.85,135.91,135.73,135.84,46559,129325
2019-08-20,135.73,135.86,135.54,135.62,53179,129326
2019-08-21,135.87,135.87,134.66,134.73,84005,130987
2019-08-22,134.7,135.35,134.67,135.35,79541,128154
2019-08-23,135.34,135.38,134.67,135.04,95603,129158
2019-08-26,135.97,135.97,135.65,135.77,90978,128587
2019-08-27,135.59,135.63,134.86,135.08,116237,130042
2019-08-28,135.31,135.43,134.68,135.23,86744,132449
2019-08-29,134.95,135.25,134.85,135.13,72598,130468
2019-08-30,135.07,135.21,134.54,134.6,98123,131493
2019-09-02,134.75,134.8,133.92,134.1,80402,135251
2019-09-03,134.2,134.4,134.03,134.3,72257,133426
2019-09-04,134.54,134.61,134.39,134.43,28075,132749
